contigs_cluasted6278;size=1	lytic	low quality draft
contigs_cluasted5765;size=1	lytic	low quality draft
contigs_cluasted6683;size=1	lytic	low quality draft
contigs_cluasted8192;size=1	lytic	low quality draft
contigs_cluasted612;size=1	lytic	medium quality draft
contigs_cluasted8377;size=2	lytic	low quality draft
contigs_cluasted5462;size=1	lytic	low quality draft
contigs_cluasted421;size=2	lysogenic	high quality draft
contigs_cluasted5541;size=7	lytic	low quality draft
contigs_cluasted467;size=1	lytic	low quality draft
contigs_cluasted5455;size=2	lytic	low quality draft
contigs_cluasted6732;size=1	lytic	low quality draft
contigs_cluasted5710;size=4	lytic	low quality draft
contigs_cluasted8299;size=1	lytic	low quality draft
contigs_cluasted2009;size=1	lytic	medium quality draft
contigs_cluasted90;size=2	lytic	low quality draft
contigs_cluasted8892;size=1	lytic	low quality draft
contigs_cluasted497;size=2	lysogenic	high quality draft
contigs_cluasted983;size=1	lysogenic	low quality draft
contigs_cluasted514;size=1	lysogenic	medium quality draft
contigs_cluasted100000597;size=1	lytic	low quality draft
contigs_cluasted5628;size=1	lytic	low quality draft
contigs_cluasted1954;size=1	lytic	medium quality draft
contigs_cluasted3420;size=1	lytic	low quality draft
contigs_cluasted7874;size=1	lytic	low quality draft
contigs_cluasted695;size=1	lytic	low quality draft
contigs_cluasted8307;size=3	lytic	low quality draft
contigs_cluasted594;size=2	lysogenic	low quality draft
contigs_cluasted992;size=1	lytic	medium quality draft
contigs_cluasted6923;size=1	lytic	low quality draft
contigs_cluasted6796;size=1	lytic	low quality draft
contigs_cluasted2676;size=1	lytic	low quality draft
contigs_cluasted955;size=1	lysogenic	low quality draft
contigs_cluasted1644;size=1	lytic	high quality draft
contigs_cluasted6016;size=1	lytic	low quality draft
contigs_cluasted1141;size=1	lysogenic	low quality draft
contigs_cluasted1189;size=1	lytic	medium quality draft
contigs_cluasted3960;size=1	lysogenic	low quality draft
contigs_cluasted7116;size=1	lytic	low quality draft
contigs_cluasted216;size=1	lysogenic	low quality draft
contigs_cluasted100000418;size=1	lytic	low quality draft
contigs_cluasted7059;size=8	lytic	low quality draft
contigs_cluasted8109;size=2	lytic	low quality draft
contigs_cluasted5549;size=4	lytic	low quality draft
contigs_cluasted7035;size=1	lytic	low quality draft
contigs_cluasted591;size=1	lysogenic	high quality draft
contigs_cluasted6602;size=1	lytic	low quality draft
contigs_cluasted739;size=1	lytic	low quality draft
contigs_cluasted4764;size=1	lytic	low quality draft
contigs_cluasted113;size=1	lysogenic	low quality draft
contigs_cluasted10000016;size=1	lytic	high quality draft
contigs_cluasted445;size=1	lysogenic	high quality draft
contigs_cluasted1389;size=1	lytic	low quality draft
contigs_cluasted1188;size=1	lytic	low quality draft
contigs_cluasted1739;size=1	lysogenic	low quality draft
contigs_cluasted378;size=2	lytic	medium quality draft
contigs_cluasted7910;size=1	lytic	low quality draft
contigs_cluasted1848;size=1	lytic	medium quality draft
contigs_cluasted217;size=1	lytic	medium quality draft
contigs_cluasted1000001267;size=1	lytic	low quality draft
contigs_cluasted5147;size=1	lytic	low quality draft
contigs_cluasted1945;size=3	lysogenic	low quality draft
contigs_cluasted491;size=3	lysogenic	low quality draft
contigs_cluasted8287;size=1	lytic	low quality draft
contigs_cluasted1030;size=1	lytic	high quality draft
contigs_cluasted398;size=1	lysogenic	medium quality draft
contigs_cluasted6797;size=1	lytic	low quality draft
contigs_cluasted1282;size=1	lytic	low quality draft
contigs_cluasted8297;size=1	lytic	low quality draft
contigs_cluasted5475;size=5	lytic	low quality draft
contigs_cluasted1523;size=1	lytic	medium quality draft
contigs_cluasted717;size=1	lysogenic	low quality draft
contigs_cluasted368;size=1	lytic	low quality draft
contigs_cluasted361;size=2	lysogenic	low quality draft
contigs_cluasted334;size=7	lytic	medium quality draft
contigs_cluasted1522;size=1	lytic	medium quality draft
contigs_cluasted9423;size=1	lytic	low quality draft
contigs_cluasted7615;size=1	lytic	low quality draft
contigs_cluasted22;size=1	lysogenic	medium quality draft
contigs_cluasted682;size=6	lytic	high quality draft
contigs_cluasted3909;size=1	lytic	medium quality draft
contigs_cluasted65;size=2	lytic	low quality draft
contigs_cluasted991;size=1	lysogenic	low quality draft
contigs_cluasted687;size=4	lytic	high quality draft
contigs_cluasted7118;size=1	lytic	low quality draft
contigs_cluasted8119;size=2	lytic	low quality draft
contigs_cluasted2455;size=3	lytic	medium quality draft
contigs_cluasted10000019;size=1	lysogenic	low quality draft
contigs_cluasted6127;size=1	lytic	low quality draft
contigs_cluasted3728;size=1	lytic	low quality draft
contigs_cluasted10000053;size=1	lysogenic	low quality draft
contigs_cluasted372;size=1	lytic	low quality draft
contigs_cluasted7025;size=1	lytic	low quality draft
contigs_cluasted5988;size=1	lytic	low quality draft
contigs_cluasted94;size=1	lytic	medium quality draft
contigs_cluasted685;size=1	lysogenic	high quality draft
contigs_cluasted214;size=1	lysogenic	high quality draft
contigs_cluasted667;size=2	lysogenic	low quality draft
contigs_cluasted6505;size=4	lytic	low quality draft
contigs_cluasted276;size=1	lysogenic	low quality draft
contigs_cluasted177;size=1	lytic	high quality draft
contigs_cluasted10000065;size=1	lytic	low quality draft
contigs_cluasted1084;size=1	lysogenic	low quality draft
contigs_cluasted229;size=1	lysogenic	low quality draft
contigs_cluasted7639;size=1	lytic	low quality draft
contigs_cluasted811;size=1	lysogenic	medium quality draft
contigs_cluasted6081;size=1	lytic	low quality draft
contigs_cluasted6641;size=1	lytic	low quality draft
contigs_cluasted1244;size=1	lysogenic	low quality draft
contigs_cluasted8082;size=1	lysogenic	low quality draft
contigs_cluasted6011;size=1	lytic	low quality draft
contigs_cluasted614;size=1	lysogenic	high quality draft
contigs_cluasted6681;size=1	lytic	low quality draft
contigs_cluasted344;size=1	lytic	high quality draft
contigs_cluasted6383;size=1	lytic	low quality draft
contigs_cluasted998;size=1	lytic	low quality draft
contigs_cluasted6646;size=1	lytic	low quality draft
contigs_cluasted5676;size=2	lytic	low quality draft
contigs_cluasted926;size=2	lytic	low quality draft
contigs_cluasted10000021;size=1	lysogenic	low quality draft
contigs_cluasted5843;size=1	lytic	low quality draft
contigs_cluasted5487;size=1	lytic	low quality draft
contigs_cluasted1127;size=1	lytic	low quality draft
contigs_cluasted97;size=2	lytic	high quality draft
contigs_cluasted6768;size=1	lytic	low quality draft
contigs_cluasted100000212;size=1	lytic	low quality draft
contigs_cluasted6762;size=1	lytic	low quality draft
contigs_cluasted100000380;size=1	lytic	low quality draft
contigs_cluasted2375;size=1	lytic	low quality draft
contigs_cluasted407;size=1	lysogenic	medium quality draft
contigs_cluasted1298;size=2	lysogenic	medium quality draft
contigs_cluasted1146;size=1	lytic	low quality draft
contigs_cluasted10000051;size=1	lytic	medium quality draft
contigs_cluasted5733;size=2	lytic	low quality draft
contigs_cluasted6721;size=1	lytic	low quality draft
contigs_cluasted1000007;size=1	lysogenic	high quality draft
contigs_cluasted1816;size=1	lytic	medium quality draft
contigs_cluasted5381;size=1	lytic	low quality draft
contigs_cluasted6311;size=1	lytic	low quality draft
contigs_cluasted4566;size=1	lytic	low quality draft
contigs_cluasted5308;size=1	lytic	low quality draft
contigs_cluasted1019;size=1	lysogenic	low quality draft
contigs_cluasted5187;size=4	lytic	low quality draft
contigs_cluasted1277;size=1	lytic	low quality draft
contigs_cluasted1104;size=1	lysogenic	low quality draft
contigs_cluasted457;size=10	lytic	low quality draft
contigs_cluasted977;size=1	lytic	medium quality draft
contigs_cluasted100000465;size=1	lytic	low quality draft
contigs_cluasted2208;size=1	lytic	medium quality draft
contigs_cluasted8302;size=2	lytic	low quality draft
contigs_cluasted359;size=1	lysogenic	high quality draft
contigs_cluasted143;size=5	lysogenic	high quality draft
contigs_cluasted2198;size=1	lytic	low quality draft
contigs_cluasted1005;size=1	lysogenic	low quality draft
contigs_cluasted6314;size=1	lytic	low quality draft
contigs_cluasted6734;size=1	lytic	low quality draft
contigs_cluasted5763;size=1	lytic	low quality draft
contigs_cluasted1456;size=1	lytic	low quality draft
contigs_cluasted780;size=1	lysogenic	high quality draft
contigs_cluasted1212;size=1	lysogenic	medium quality draft
contigs_cluasted404;size=1	lytic	medium quality draft
contigs_cluasted5034;size=1	lytic	low quality draft
contigs_cluasted5396;size=1	lytic	low quality draft
contigs_cluasted771;size=1	lysogenic	medium quality draft
contigs_cluasted5114;size=3	lytic	low quality draft
contigs_cluasted100000264;size=1	lytic	low quality draft
contigs_cluasted1092;size=2	lytic	low quality draft
contigs_cluasted1692;size=1	lytic	low quality draft
contigs_cluasted6626;size=1	lytic	low quality draft
contigs_cluasted724;size=2	lytic	high quality draft
contigs_cluasted5783;size=2	lytic	low quality draft
contigs_cluasted371;size=1	lysogenic	low quality draft
contigs_cluasted448;size=1	lysogenic	medium quality draft
contigs_cluasted1920;size=1	lytic	medium quality draft
contigs_cluasted8518;size=1	lytic	low quality draft
contigs_cluasted100000654;size=1	lytic	low quality draft
contigs_cluasted6498;size=3	lytic	low quality draft
contigs_cluasted898;size=1	lysogenic	low quality draft
contigs_cluasted7272;size=1	lytic	low quality draft
contigs_cluasted342;size=2	lytic	high quality draft
contigs_cluasted1182;size=1	lysogenic	low quality draft
contigs_cluasted5374;size=4	lytic	low quality draft
contigs_cluasted470;size=1	lytic	high quality draft
contigs_cluasted1265;size=1	lysogenic	low quality draft
contigs_cluasted1175;size=1	lytic	high quality draft
contigs_cluasted7171;size=1	lytic	low quality draft
contigs_cluasted100000475;size=1	lytic	low quality draft
contigs_cluasted353;size=1	lytic	high quality draft
contigs_cluasted4368;size=1	lytic	low quality draft
contigs_cluasted1051;size=1	lysogenic	low quality draft
contigs_cluasted431;size=1	lysogenic	low quality draft
contigs_cluasted5277;size=1	lytic	low quality draft
contigs_cluasted5791;size=1	lytic	low quality draft
contigs_cluasted486;size=1	lysogenic	low quality draft
contigs_cluasted100000702;size=1	lytic	low quality draft
contigs_cluasted10000050;size=1	lytic	low quality draft
contigs_cluasted156;size=1	lytic	low quality draft
contigs_cluasted8864;size=1	lytic	low quality draft
contigs_cluasted301;size=1	lytic	medium quality draft
contigs_cluasted5738;size=1	lytic	low quality draft
contigs_cluasted2763;size=1	lytic	low quality draft
contigs_cluasted403;size=1	lytic	high quality draft
contigs_cluasted7772;size=1	lytic	low quality draft
contigs_cluasted500;size=1	lysogenic	high quality draft
contigs_cluasted4645;size=1	lysogenic	low quality draft
contigs_cluasted2199;size=1	lytic	low quality draft
contigs_cluasted7164;size=1	lytic	low quality draft
contigs_cluasted100000334;size=1	lytic	low quality draft
contigs_cluasted100000246;size=1	lytic	low quality draft
contigs_cluasted802;size=12	lytic	high quality draft
contigs_cluasted4507;size=2	lytic	low quality draft
contigs_cluasted10000038;size=1	lytic	low quality draft
contigs_cluasted7046;size=1	lytic	low quality draft
contigs_cluasted256;size=3	lysogenic	medium quality draft
contigs_cluasted699;size=1	lysogenic	medium quality draft
contigs_cluasted545;size=2	lytic	medium quality draft
contigs_cluasted2050;size=2	lytic	medium quality draft
contigs_cluasted89;size=8	lytic	low quality draft
contigs_cluasted558;size=1	lytic	low quality draft
contigs_cluasted279;size=4	lysogenic	medium quality draft
contigs_cluasted5922;size=1	lytic	low quality draft
contigs_cluasted1208;size=1	lysogenic	low quality draft
contigs_cluasted1280;size=1	lytic	low quality draft
contigs_cluasted8016;size=2	lytic	low quality draft
contigs_cluasted10000064;size=1	lysogenic	low quality draft
contigs_cluasted3285;size=1	lysogenic	low quality draft
contigs_cluasted246;size=1	lytic	low quality draft
contigs_cluasted184;size=1	lytic	medium quality draft
contigs_cluasted474;size=3	lytic	medium quality draft
contigs_cluasted1289;size=1	lytic	low quality draft
contigs_cluasted572;size=2	lytic	low quality draft
contigs_cluasted7065;size=1	lytic	low quality draft
contigs_cluasted567;size=1	lytic	low quality draft
contigs_cluasted81;size=1	lysogenic	high quality draft
contigs_cluasted6501;size=1	lytic	low quality draft
contigs_cluasted7233;size=1	lytic	low quality draft
contigs_cluasted5862;size=1	lytic	low quality draft
contigs_cluasted1574;size=1	lytic	low quality draft
contigs_cluasted55;size=1	lytic	high quality draft
contigs_cluasted796;size=1	lytic	medium quality draft
contigs_cluasted112;size=1	lysogenic	high quality draft
contigs_cluasted1036;size=3	lysogenic	low quality draft
contigs_cluasted1944;size=1	lytic	low quality draft
contigs_cluasted221;size=3	lysogenic	medium quality draft
contigs_cluasted5974;size=2	lytic	low quality draft
contigs_cluasted6289;size=3	lytic	low quality draft
contigs_cluasted607;size=1	lytic	low quality draft
contigs_cluasted10000010;size=1	lysogenic	high quality draft
contigs_cluasted7043;size=1	lytic	low quality draft
contigs_cluasted105;size=2	lysogenic	medium quality draft
contigs_cluasted987;size=1	lytic	medium quality draft
contigs_cluasted1957;size=1	lytic	medium quality draft
contigs_cluasted384;size=1	lysogenic	high quality draft
contigs_cluasted1844;size=1	lysogenic	low quality draft
contigs_cluasted6839;size=1	lytic	low quality draft
contigs_cluasted3298;size=1	lytic	low quality draft
contigs_cluasted1705;size=1	lytic	medium quality draft
contigs_cluasted5828;size=2	lytic	low quality draft
contigs_cluasted10000018;size=1	lytic	high quality draft
contigs_cluasted5830;size=9	lytic	low quality draft
contigs_cluasted6144;size=1	lytic	low quality draft
contigs_cluasted3688;size=1	lysogenic	low quality draft
contigs_cluasted1293;size=1	lytic	medium quality draft
contigs_cluasted1800;size=1	lytic	medium quality draft
contigs_cluasted972;size=1	lytic	medium quality draft
contigs_cluasted7908;size=1	lytic	low quality draft
contigs_cluasted1982;size=3	lytic	medium quality draft
contigs_cluasted1342;size=1	lysogenic	low quality draft
contigs_cluasted6044;size=3	lytic	low quality draft
contigs_cluasted5772;size=1	lytic	low quality draft
contigs_cluasted4878;size=3	lytic	low quality draft
contigs_cluasted10000023;size=2	lytic	medium quality draft
contigs_cluasted8314;size=1	lytic	low quality draft
contigs_cluasted964;size=1	lytic	high quality draft
contigs_cluasted6785;size=1	lytic	low quality draft
contigs_cluasted570;size=1	lytic	high quality draft
contigs_cluasted2013;size=2	lytic	medium quality draft
contigs_cluasted3134;size=1	lytic	low quality draft
contigs_cluasted2169;size=1	lytic	medium quality draft
contigs_cluasted10000035;size=1	lytic	low quality draft
contigs_cluasted718;size=1	lytic	medium quality draft
contigs_cluasted453;size=1	lysogenic	medium quality draft
contigs_cluasted7833;size=1	lytic	low quality draft
contigs_cluasted6095;size=1	lytic	low quality draft
contigs_cluasted836;size=1	lytic	medium quality draft
contigs_cluasted5580;size=1	lytic	low quality draft
contigs_cluasted8113;size=2	lytic	low quality draft
contigs_cluasted441;size=1	lysogenic	low quality draft
contigs_cluasted5338;size=1	lytic	low quality draft
contigs_cluasted140;size=1	lysogenic	medium quality draft
contigs_cluasted2453;size=1	lytic	low quality draft
contigs_cluasted49;size=1	lysogenic	low quality draft
contigs_cluasted1322;size=1	lysogenic	medium quality draft
contigs_cluasted428;size=1	lysogenic	high quality draft
contigs_cluasted85;size=3	lytic	high quality draft
contigs_cluasted3064;size=1	lysogenic	low quality draft
contigs_cluasted5233;size=2	lytic	low quality draft
contigs_cluasted6956;size=6	lytic	low quality draft
contigs_cluasted1016;size=2	lytic	medium quality draft
contigs_cluasted402;size=1	lysogenic	low quality draft
contigs_cluasted5453;size=1	lytic	low quality draft
contigs_cluasted2171;size=1	lytic	medium quality draft
contigs_cluasted8468;size=1	lytic	low quality draft
contigs_cluasted4403;size=1	lysogenic	low quality draft
contigs_cluasted5544;size=9	lytic	low quality draft
contigs_cluasted2505;size=1	lytic	medium quality draft
contigs_cluasted189;size=2	lysogenic	low quality draft
contigs_cluasted340;size=1	lysogenic	medium quality draft
contigs_cluasted8774;size=1	lytic	low quality draft
contigs_cluasted10000034;size=1	lytic	high quality draft
contigs_cluasted411;size=3	lytic	high quality draft
contigs_cluasted111;size=2	lysogenic	high quality draft
contigs_cluasted736;size=1	lytic	medium quality draft
contigs_cluasted8379;size=1	lytic	low quality draft
contigs_cluasted5925;size=1	lytic	low quality draft
contigs_cluasted5666;size=1	lytic	low quality draft
contigs_cluasted8296;size=1	lytic	low quality draft
contigs_cluasted257;size=1	lytic	low quality draft
contigs_cluasted9109;size=1	lytic	low quality draft
contigs_cluasted2436;size=1	lytic	low quality draft
contigs_cluasted6459;size=1	lytic	low quality draft
contigs_cluasted5954;size=1	lytic	low quality draft
contigs_cluasted1234;size=1	lytic	low quality draft
contigs_cluasted1052;size=1	lytic	low quality draft
contigs_cluasted1360;size=1	lysogenic	low quality draft
contigs_cluasted6575;size=3	lytic	low quality draft
contigs_cluasted627;size=1	lytic	medium quality draft
contigs_cluasted7264;size=1	lytic	low quality draft
contigs_cluasted6545;size=2	lytic	low quality draft
contigs_cluasted6257;size=4	lytic	low quality draft
contigs_cluasted139;size=1	lysogenic	high quality draft
contigs_cluasted443;size=4	lysogenic	medium quality draft
contigs_cluasted6053;size=1	lytic	low quality draft
contigs_cluasted100000265;size=1	lytic	low quality draft
contigs_cluasted62;size=1	lysogenic	medium quality draft
contigs_cluasted88;size=1	lysogenic	medium quality draft
contigs_cluasted10000031;size=1	lysogenic	medium quality draft
contigs_cluasted5895;size=1	lytic	low quality draft
contigs_cluasted6377;size=1	lytic	low quality draft
contigs_cluasted10000061;size=1	lysogenic	low quality draft
contigs_cluasted510;size=2	lysogenic	complete circular
contigs_cluasted656;size=1	lysogenic	complete circular
contigs_cluasted505;size=1	lysogenic	complete circular
contigs_cluasted395;size=1	lysogenic	complete circular
contigs_cluasted349;size=1	lysogenic	complete circular
contigs_cluasted282;size=1	lysogenic	complete circular
contigs_cluasted245;size=5	lysogenic	complete circular
contigs_cluasted299;size=1	lysogenic	complete circular
contigs_cluasted581;size=1	lysogenic	complete circular
contigs_cluasted29;size=1	lysogenic	complete circular
contigs_cluasted883;size=1	lysogenic	complete circular
contigs_cluasted556;size=1	lysogenic	complete circular
contigs_cluasted174;size=8	lysogenic	complete circular
contigs_cluasted223;size=1	lysogenic	complete circular
contigs_cluasted440;size=1	lysogenic	complete circular
contigs_cluasted3546;size=1	lysogenic	complete circular
contigs_cluasted579;size=1	lysogenic	complete circular
contigs_cluasted171;size=1	lysogenic	complete circular
contigs_cluasted389;size=1	lysogenic	complete circular
contigs_cluasted565;size=1	lysogenic	complete circular
contigs_cluasted509;size=2	lysogenic	complete circular
contigs_cluasted423;size=2	lysogenic	complete circular
contigs_cluasted686;size=1	lysogenic	complete circular
contigs_cluasted380;size=1	lysogenic	complete circular
contigs_cluasted646;size=1	lysogenic	complete circular
contigs_cluasted631;size=1	lysogenic	complete circular
contigs_cluasted427;size=1	lysogenic	complete circular
contigs_cluasted331;size=1	lysogenic	complete circular
contigs_cluasted3404;size=1	lysogenic	complete circular
contigs_cluasted180;size=1	lysogenic	complete circular
contigs_cluasted424;size=1	lysogenic	complete circular
contigs_cluasted393;size=1	lysogenic	complete circular
contigs_cluasted660;size=2	lysogenic	complete circular
contigs_cluasted454;size=1	lysogenic	complete circular
contigs_cluasted43;size=1	lysogenic	complete circular
contigs_cluasted805;size=3	lysogenic	complete circular
contigs_cluasted450;size=1	lysogenic	complete circular
contigs_cluasted489;size=1	lysogenic	complete circular
contigs_cluasted425;size=1	lysogenic	complete circular
contigs_cluasted437;size=1	lysogenic	complete circular
contigs_cluasted204;size=1	lysogenic	complete circular
contigs_cluasted529;size=1	lysogenic	complete circular
contigs_cluasted416;size=1	lysogenic	complete circular
contigs_cluasted3128;size=1	lysogenic	complete circular
contigs_cluasted526;size=1	lysogenic	complete circular
contigs_cluasted460;size=1	lysogenic	complete circular
contigs_cluasted669;size=1	lysogenic	complete circular
contigs_cluasted430;size=1	lysogenic	complete circular
contigs_cluasted3850;size=1	lysogenic	complete circular
contigs_cluasted199;size=1	lysogenic	complete circular
contigs_cluasted642;size=1	lysogenic	complete circular
contigs_cluasted452;size=1	lysogenic	complete circular
contigs_cluasted647;size=1	lysogenic	complete circular
contigs_cluasted648;size=1	lysogenic	complete circular
contigs_cluasted543;size=1	lysogenic	complete circular
contigs_cluasted365;size=1	lysogenic	complete circular
contigs_cluasted549;size=3	lysogenic	complete circular
contigs_cluasted496;size=11	lysogenic	complete circular
contigs_cluasted465;size=1	lysogenic	complete circular
contigs_cluasted652;size=4	lysogenic	complete circular
contigs_cluasted542;size=1	lysogenic	complete circular
contigs_cluasted584;size=1	lysogenic	complete circular
contigs_cluasted602;size=4	lysogenic	complete circular
contigs_cluasted527;size=1	lysogenic	complete circular
contigs_cluasted4281;size=1	lysogenic	complete circular
contigs_cluasted3825;size=1	lysogenic	complete circular
contigs_cluasted36;size=8	lysogenic	complete circular
contigs_cluasted447;size=1	lysogenic	complete circular
contigs_cluasted3807;size=1	lysogenic	complete circular
contigs_cluasted490;size=1	lysogenic	complete circular
contigs_cluasted696;size=2	lysogenic	complete circular
contigs_cluasted449;size=1	lysogenic	complete circular
contigs_cluasted100000101;size=1	lysogenic	complete circular
contigs_cluasted225;size=4	lysogenic	complete circular
contigs_cluasted446;size=1	lysogenic	complete circular
contigs_cluasted410;size=1	lysogenic	complete circular
contigs_cluasted551;size=1	lysogenic	complete circular
contigs_cluasted488;size=1	lysogenic	complete circular
contigs_cluasted147;size=10	lysogenic	complete circular
contigs_cluasted253;size=7	lysogenic	complete circular
contigs_cluasted339;size=1	lysogenic	complete circular
contigs_cluasted412;size=1	lysogenic	complete circular
contigs_cluasted23;size=1	lysogenic	complete circular
contigs_cluasted2775;size=1	lysogenic	complete circular
contigs_cluasted497;size=2	lysogenic	complete circular
contigs_cluasted514;size=1	lysogenic	complete circular
contigs_cluasted491;size=3	lysogenic	complete circular
contigs_cluasted214;size=1	lysogenic	complete circular
contigs_cluasted8082;size=1	lysogenic	complete circular
contigs_cluasted359;size=1	lysogenic	complete circular
contigs_cluasted256;size=3	lysogenic	complete circular
contigs_cluasted453;size=1	lysogenic	complete circular
contigs_cluasted140;size=1	lysogenic	complete circular
contigs_cluasted428;size=1	lysogenic	complete circular
contigs_cluasted139;size=1	lysogenic	complete circular
contigs_cluasted7044;size=1	lytic	complete circular
contigs_cluasted6965;size=1	lytic	complete circular
contigs_cluasted6143;size=1	lytic	complete circular
contigs_cluasted6844;size=1	lytic	complete circular
contigs_cluasted352;size=1	lytic	complete circular
contigs_cluasted6815;size=1	lytic	complete circular
contigs_cluasted5588;size=1	lytic	complete circular
contigs_cluasted5175;size=7	lytic	complete circular
contigs_cluasted117;size=1	lytic	complete circular
contigs_cluasted506;size=2	lytic	complete circular
contigs_cluasted370;size=3	lytic	complete circular
contigs_cluasted5797;size=2	lytic	complete circular
contigs_cluasted6420;size=1	lytic	complete circular
contigs_cluasted6941;size=1	lytic	complete circular
contigs_cluasted5892;size=1	lytic	complete circular
contigs_cluasted6101;size=1	lytic	complete circular
contigs_cluasted5313;size=1	lytic	complete circular
contigs_cluasted5741;size=5	lytic	complete circular
contigs_cluasted6755;size=1	lytic	complete circular
contigs_cluasted6906;size=2	lytic	complete circular
contigs_cluasted6313;size=1	lytic	complete circular
contigs_cluasted5464;size=1	lytic	complete circular
contigs_cluasted345;size=1	lytic	complete circular
contigs_cluasted27;size=2	lytic	complete circular
contigs_cluasted1963;size=1	lytic	complete circular
contigs_cluasted6438;size=1	lytic	complete circular
contigs_cluasted5370;size=1	lytic	complete circular
contigs_cluasted8471;size=1	lytic	complete circular
contigs_cluasted5302;size=1	lytic	complete circular
contigs_cluasted6060;size=2	lytic	complete circular
contigs_cluasted6037;size=1	lytic	complete circular
contigs_cluasted6987;size=1	lytic	complete circular
contigs_cluasted6436;size=1	lytic	complete circular
contigs_cluasted5976;size=1	lytic	complete circular
contigs_cluasted5348;size=1	lytic	complete circular
contigs_cluasted5615;size=2	lytic	complete circular
contigs_cluasted6667;size=1	lytic	complete circular
contigs_cluasted1868;size=2	lytic	complete circular
contigs_cluasted6697;size=3	lytic	complete circular
contigs_cluasted6180;size=1	lytic	complete circular
contigs_cluasted6414;size=1	lytic	complete circular
contigs_cluasted80;size=1	lytic	complete circular
contigs_cluasted4369;size=2	lytic	complete circular
contigs_cluasted5194;size=1	lytic	complete circular
contigs_cluasted6752;size=2	lytic	complete circular
contigs_cluasted5981;size=1	lytic	complete circular
contigs_cluasted5024;size=3	lytic	complete circular
contigs_cluasted6054;size=1	lytic	complete circular
contigs_cluasted5778;size=1	lytic	complete circular
contigs_cluasted546;size=1	lytic	complete circular
contigs_cluasted5747;size=8	lytic	complete circular
contigs_cluasted5891;size=1	lytic	complete circular
contigs_cluasted621;size=3	lytic	complete circular
contigs_cluasted5969;size=1	lytic	complete circular
contigs_cluasted5273;size=1	lytic	complete circular
contigs_cluasted5400;size=1	lytic	complete circular
contigs_cluasted5447;size=1	lytic	complete circular
contigs_cluasted48;size=1	lytic	complete circular
contigs_cluasted5934;size=1	lytic	complete circular
contigs_cluasted6617;size=1	lytic	complete circular
contigs_cluasted2467;size=4	lytic	complete circular
contigs_cluasted5697;size=2	lytic	complete circular
contigs_cluasted5632;size=1	lytic	complete circular
contigs_cluasted6574;size=1	lytic	complete circular
contigs_cluasted360;size=1	lytic	complete circular
contigs_cluasted571;size=1	lytic	complete circular
contigs_cluasted270;size=2	lytic	complete circular
contigs_cluasted5545;size=8	lytic	complete circular
contigs_cluasted5249;size=3	lytic	complete circular
contigs_cluasted5514;size=1	lytic	complete circular
contigs_cluasted6511;size=1	lytic	complete circular
contigs_cluasted5243;size=1	lytic	complete circular
contigs_cluasted1773;size=1	lytic	complete circular
contigs_cluasted8634;size=1	lytic	complete circular
contigs_cluasted238;size=4	lytic	complete circular
contigs_cluasted6599;size=1	lytic	complete circular
contigs_cluasted6541;size=1	lytic	complete circular
contigs_cluasted7006;size=1	lytic	complete circular
contigs_cluasted5718;size=1	lytic	complete circular
contigs_cluasted5674;size=1	lytic	complete circular
contigs_cluasted5463;size=1	lytic	complete circular
contigs_cluasted6441;size=1	lytic	complete circular
contigs_cluasted5776;size=4	lytic	complete circular
contigs_cluasted5793;size=1	lytic	complete circular
contigs_cluasted5665;size=1	lytic	complete circular
contigs_cluasted5906;size=1	lytic	complete circular
contigs_cluasted6355;size=1	lytic	complete circular
contigs_cluasted6557;size=1	lytic	complete circular
contigs_cluasted6774;size=1	lytic	complete circular
contigs_cluasted5321;size=1	lytic	complete circular
contigs_cluasted5415;size=3	lytic	complete circular
contigs_cluasted5682;size=1	lytic	complete circular
contigs_cluasted6595;size=1	lytic	complete circular
contigs_cluasted71;size=1	lytic	complete circular
contigs_cluasted6185;size=1	lytic	complete circular
contigs_cluasted5510;size=7	lytic	complete circular
contigs_cluasted5483;size=1	lytic	complete circular
contigs_cluasted5883;size=1	lytic	complete circular
contigs_cluasted100000327;size=1	lytic	complete circular
contigs_cluasted5706;size=1	lytic	complete circular
contigs_cluasted5425;size=1	lytic	complete circular
contigs_cluasted5452;size=5	lytic	complete circular
contigs_cluasted7056;size=1	lytic	complete circular
contigs_cluasted5829;size=1	lytic	complete circular
contigs_cluasted536;size=1	lytic	complete circular
contigs_cluasted495;size=1	lytic	complete circular
contigs_cluasted5473;size=1	lytic	complete circular
contigs_cluasted5840;size=1	lytic	complete circular
contigs_cluasted6423;size=1	lytic	complete circular
contigs_cluasted2477;size=1	lytic	complete circular
contigs_cluasted2576;size=1	lytic	complete circular
contigs_cluasted4995;size=1	lytic	complete circular
contigs_cluasted6426;size=1	lytic	complete circular
contigs_cluasted5999;size=1	lytic	complete circular
contigs_cluasted429;size=2	lytic	complete circular
contigs_cluasted2066;size=1	lytic	complete circular
contigs_cluasted5565;size=1	lytic	complete circular
contigs_cluasted6181;size=1	lytic	complete circular
contigs_cluasted6100;size=5	lytic	complete circular
contigs_cluasted5270;size=1	lytic	complete circular
contigs_cluasted418;size=2	lytic	complete circular
contigs_cluasted74;size=2	lytic	complete circular
contigs_cluasted6786;size=1	lytic	complete circular
